image,candidate,stage,source,offset_east_m,offset_north_m,offset_alt_m,yaw_offset_deg,edge_chamfer,edge_overlap_ratio,unweighted_feature_loss,weighted_feature_loss_uniform,weighted_feature_loss_dom_edge,weighted_feature_loss_depth_gradient,weighted_feature_loss_combined,weighted_feature_loss_low_texture_downweight,passes_strict_visual_gate,selected_by_visual,selected_by_unweighted_feature,selected_by_weighted_uniform,selected_by_weighted_dom_edge,selected_by_weighted_depth_gradient,selected_by_weighted_combined,selected_by_weighted_low_texture_downweight,valid_depth_ratio,query_edge_count,render_edge_count
0000.jpg,coarse_em1_nm1,coarse_translation,local_grid,-1.0,-1.0,0.0,0.0,9.602714538574219,0.6568848758465011,0.2383556216955185,0.2383556216955185,0.2392411082983017,0.24426822364330292,0.24186401069164276,0.240446075797081,True,False,False,False,False,False,False,False,0.9999728732638888,734,443
0000.jpg,coarse_em1_np1,coarse_translation,local_grid,-1.0,1.0,0.0,0.0,9.521353721618652,0.6075156576200418,0.23927967250347137,0.23927967250347137,0.24043802917003632,0.24473696947097778,0.24282199144363403,0.24201297760009766,True,False,False,False,False,False,False,False,0.9999728732638888,734,479
0000.jpg,coarse_em1_np3,coarse_translation,local_grid,-1.0,3.0,0.0,0.0,9.473640441894531,0.6276849642004774,0.24641422927379608,0.24641422927379608,0.24774841964244843,0.2510649561882019,0.24975591897964478,0.25012725591659546,True,False,False,False,False,False,False,False,0.9999457465277778,734,419
0000.jpg,coarse_em1_np5,coarse_translation,local_grid,-1.0,5.0,0.0,0.0,9.475492477416992,0.6484375,0.25130778551101685,0.25130778551101685,0.2526599168777466,0.2554227113723755,0.25437813997268677,0.2555464208126068,True,False,False,False,False,False,False,False,0.9999728732638888,734,384
0000.jpg,coarse_ep0_nm5,coarse_translation,local_grid,0.0,-5.0,0.0,0.0,8.165203094482422,0.7214912280701754,0.23735861480236053,0.23735861480236053,0.23758792877197266,0.2425309121608734,0.24009834229946136,0.23723971843719482,True,False,False,False,False,False,False,False,1.0,734,456
0000.jpg,coarse_ep0_nm3,coarse_translation,local_grid,0.0,-3.0,0.0,0.0,9.377066612243652,0.5756302521008403,0.237529918551445,0.237529918551445,0.23822960257530212,0.24349074065685272,0.24102497100830078,0.23827263712882996,True,False,False,False,False,False,False,False,1.0,734,476
0000.jpg,coarse_ep0_np3,coarse_translation,local_grid,0.0,3.0,0.0,0.0,9.409541130065918,0.5129310344827587,0.24699394404888153,0.24699394404888153,0.24846820533275604,0.2516002655029297,0.25043371319770813,0.2504926025867462,False,False,False,False,False,False,False,False,0.9999728732638888,734,464
0000.jpg,coarse_ep0_np5,coarse_translation,local_grid,0.0,5.0,0.0,0.0,9.98717975616455,0.45866141732283466,0.25359994173049927,0.25359994173049927,0.255273699760437,0.25766709446907043,0.2569325566291809,0.2577068507671356,False,False,False,False,False,False,False,False,0.9999728732638888,734,508
0000.jpg,coarse_ep1_nm5,coarse_translation,local_grid,1.0,-5.0,0.0,0.0,9.718786239624023,0.6306306306306306,0.2385697364807129,0.2385697364807129,0.23886315524578094,0.24381956458091736,0.24139396846294403,0.23820790648460388,False,False,False,False,False,False,False,False,1.0,734,444
0000.jpg,coarse_ep1_nm3,coarse_translation,local_grid,1.0,-3.0,0.0,0.0,9.861319541931152,0.5488372093023256,0.2372661679983139,0.2372661828994751,0.2380640208721161,0.24319016933441162,0.2408013641834259,0.23780354857444763,False,False,False,False,False,False,False,False,1.0,734,430
0000.jpg,coarse_ep1_nm1,coarse_translation,local_grid,1.0,-1.0,0.0,0.0,10.024210929870605,0.4793028322440087,0.24107453227043152,0.24107453227043152,0.24248801171779633,0.24712631106376648,0.24502861499786377,0.2423418015241623,False,False,False,False,False,False,False,False,1.0,734,459
0000.jpg,coarse_ep1_np1,coarse_translation,local_grid,1.0,1.0,0.0,0.0,10.819026947021484,0.48210526315789476,0.24117329716682434,0.24117326736450195,0.2427266538143158,0.2466454952955246,0.24502745270729065,0.2433176040649414,False,False,False,False,False,False,False,False,1.0,734,475
0000.jpg,coarse_ep1_np3,coarse_translation,local_grid,1.0,3.0,0.0,0.0,9.839853286743164,0.45751633986928103,0.24761395156383514,0.24761395156383514,0.2492799162864685,0.2523266077041626,0.25125324726104736,0.250511109828949,False,False,False,False,False,False,False,False,0.9999728732638888,734,459
0000.jpg,coarse_ep1_np5,coarse_translation,local_grid,1.0,5.0,0.0,0.0,9.709207534790039,0.493801652892562,0.25155365467071533,0.25155362486839294,0.25325918197631836,0.25557518005371094,0.2549210786819458,0.2553965449333191,False,False,False,False,False,False,False,False,1.0,734,484
0000.jpg,coarse_ep3_nm5,coarse_translation,local_grid,3.0,-5.0,0.0,0.0,9.608701705932617,0.4723404255319149,0.24121737480163574,0.24121737480163574,0.24152231216430664,0.24654293060302734,0.24403421580791473,0.2401132583618164,False,False,False,False,False,False,False,False,1.0,734,470
0000.jpg,coarse_ep3_nm3,coarse_translation,local_grid,3.0,-3.0,0.0,0.0,9.722278594970703,0.5180995475113123,0.23807141184806824,0.23807141184806824,0.23915551602840424,0.2432372272014618,0.24145647883415222,0.23783966898918152,False,False,False,False,False,False,False,False,1.0,734,442
0000.jpg,coarse_ep3_nm1,coarse_translation,local_grid,3.0,-1.0,0.0,0.0,9.813729286193848,0.43621399176954734,0.23966984450817108,0.23966984450817108,0.24134396016597748,0.24535004794597626,0.24384216964244843,0.24024294316768646,False,False,False,False,False,False,False,False,1.0,734,486
0000.jpg,coarse_ep3_np0,coarse_translation,local_grid,3.0,0.0,0.0,0.0,9.99071979522705,0.5091324200913242,0.24556908011436462,0.24556908011436462,0.24752849340438843,0.25115999579429626,0.24981915950775146,0.24696597456932068,False,False,False,False,False,False,False,False,1.0,734,438
0000.jpg,coarse_ep3_np1,coarse_translation,local_grid,3.0,1.0,0.0,0.0,9.909313201904297,0.46813186813186813,0.24334506690502167,0.24334506690502167,0.2453487366437912,0.24853633344173431,0.24749484658241272,0.24507316946983337,False,False,False,False,False,False,False,False,1.0,734,455
0000.jpg,coarse_ep3_np3,coarse_translation,local_grid,3.0,3.0,0.0,0.0,10.321030616760254,0.46804123711340206,0.24755308032035828,0.24755311012268066,0.24963700771331787,0.25211983919143677,0.25155478715896606,0.24993810057640076,False,False,False,False,False,False,False,False,1.0,734,485
0000.jpg,coarse_ep3_np5,coarse_translation,local_grid,3.0,5.0,0.0,0.0,9.79416275024414,0.5121951219512195,0.2557849884033203,0.2557849884033203,0.25774726271629333,0.2597443461418152,0.259451687335968,0.25905388593673706,False,False,False,False,False,False,False,False,1.0,734,451
0000.jpg,coarse_ep5_nm5,coarse_translation,local_grid,5.0,-5.0,0.0,0.0,9.620601654052734,0.5275938189845475,0.24295318126678467,0.24295318126678467,0.24362429976463318,0.2479865550994873,0.24595682322978973,0.24148496985435486,False,False,False,False,False,False,False,False,1.0,734,453
0000.jpg,coarse_ep5_nm3,coarse_translation,local_grid,5.0,-3.0,0.0,0.0,9.824384689331055,0.5,0.24379956722259521,0.24379956722259521,0.24528169631958008,0.2485547959804535,0.24738666415214539,0.24313782155513763,False,False,False,False,False,False,False,False,1.0,734,464
0000.jpg,coarse_ep5_nm1,coarse_translation,local_grid,5.0,-1.0,0.0,0.0,9.942079544067383,0.5,0.24562136828899384,0.24562136828899384,0.24755625426769257,0.25111085176467896,0.25001704692840576,0.24571804702281952,False,False,False,False,False,False,False,False,1.0,734,460
0000.jpg,coarse_ep5_np0,coarse_translation,local_grid,5.0,0.0,0.0,0.0,10.26354694366455,0.43259557344064387,0.24530725181102753,0.24530725181102753,0.24749919772148132,0.2505655884742737,0.24983547627925873,0.24569015204906464,False,False,False,False,False,False,False,False,1.0,734,497
0000.jpg,coarse_ep5_np1,coarse_translation,local_grid,5.0,1.0,0.0,0.0,10.054170608520508,0.4673913043478261,0.24987635016441345,0.24987635016441345,0.25244051218032837,0.2550138235092163,0.2547050714492798,0.2507507801055908,False,False,False,False,False,False,False,False,1.0,734,460
0000.jpg,coarse_ep5_np3,coarse_translation,local_grid,5.0,3.0,0.0,0.0,9.726546287536621,0.4359504132231405,0.25314590334892273,0.25314590334892273,0.2555367648601532,0.25789546966552734,0.2576030194759369,0.25496742129325867,False,False,False,False,False,False,False,False,1.0,734,484
0000.jpg,coarse_ep5_np5,coarse_translation,local_grid,5.0,5.0,0.0,0.0,9.94166088104248,0.36875,0.2569504976272583,0.2569504976272583,0.25937628746032715,0.26073193550109863,0.26095426082611084,0.2595618963241577,False,False,False,False,False,False,False,False,1.0,734,480
0000.jpg,coarse_em3_np0__yaw_m2,yaw_refine,local_grid,-3.0,0.0,0.0,-2.0,9.295697212219238,0.745958429561201,0.24724845588207245,0.24724844098091125,0.24865195155143738,0.25414273142814636,0.25113949179649353,0.2495240420103073,True,False,False,False,False,False,False,False,0.9999457465277778,734,433
0000.jpg,coarse_em3_np0__yaw_m1,yaw_refine,local_grid,-3.0,0.0,0.0,-1.0,9.654826164245605,0.7167070217917676,0.24055218696594238,0.24055218696594238,0.24164104461669922,0.24696043133735657,0.244248628616333,0.24325990676879883,False,False,False,False,False,False,False,False,0.9999457465277778,734,413
0000.jpg,coarse_em3_np0__yaw_m0p5,yaw_refine,local_grid,-3.0,0.0,0.0,-0.5,9.186325073242188,0.7060133630289532,0.24007843434810638,0.24007843434810638,0.24107500910758972,0.24592404067516327,0.24361149966716766,0.24298220872879028,True,False,False,False,False,False,False,False,0.9999186197916666,734,449
0000.jpg,coarse_em3_np0__yaw_p0p5,yaw_refine,local_grid,-3.0,0.0,0.0,0.5,9.816633224487305,0.7694117647058824,0.24190807342529297,0.24190810322761536,0.24244610965251923,0.24709372222423553,0.24500058591365814,0.2450633943080902,False,False,False,False,False,False,False,False,0.9999457465277778,734,425
0000.jpg,coarse_em3_np0__yaw_p1,yaw_refine,local_grid,-3.0,0.0,0.0,1.0,9.575553894042969,0.7276887871853547,0.24378913640975952,0.2437891662120819,0.2440464347600937,0.24842660129070282,0.24648869037628174,0.24719683825969696,True,False,False,False,False,False,False,False,0.9999728732638888,734,437
0000.jpg,coarse_em3_np0__yaw_p2,yaw_refine,local_grid,-3.0,0.0,0.0,2.0,9.839456558227539,0.5550660792951542,0.2503044605255127,0.2503044605255127,0.24967634677886963,0.2530786991119385,0.251558780670166,0.25344276428222656,False,False,False,False,False,False,False,False,1.0,734,454
0000.jpg,coarse_em5_nm1__yaw_m2,yaw_refine,local_grid,-5.0,-1.0,0.0,-2.0,9.35512924194336,0.6778523489932886,0.25032132863998413,0.25032132863998413,0.25103959441185,0.2575838267803192,0.2538747191429138,0.25256067514419556,True,False,False,False,False,False,False,False,0.9998914930555556,734,447
0000.jpg,coarse_em5_nm1__yaw_m1,yaw_refine,local_grid,-5.0,-1.0,0.0,-1.0,9.341248512268066,0.817258883248731,0.24477243423461914,0.24477243423461914,0.24541644752025604,0.25160133838653564,0.24834255874156952,0.24750415980815887,True,False,False,False,False,False,False,False,0.9998914930555556,734,394
0000.jpg,coarse_em5_nm1__yaw_m0p5,yaw_refine,local_grid,-5.0,-1.0,0.0,-0.5,9.295085906982422,0.7232558139534884,0.2442135065793991,0.2442135065793991,0.24477821588516235,0.25029587745666504,0.2475208044052124,0.247243732213974,True,False,False,False,False,False,False,False,0.9998643663194444,734,430
0000.jpg,coarse_em5_nm1__yaw_p0p5,yaw_refine,local_grid,-5.0,-1.0,0.0,0.5,7.999950408935547,0.6199524940617577,0.24634408950805664,0.24634408950805664,0.246391162276268,0.2515259087085724,0.2490512728691101,0.2495773285627365,True,False,False,False,False,False,False,False,0.9998643663194444,734,421
0000.jpg,coarse_em5_nm1__yaw_p1,yaw_refine,local_grid,-5.0,-1.0,0.0,1.0,9.631170272827148,0.6143187066974596,0.24899184703826904,0.24899184703826904,0.24877560138702393,0.2534105181694031,0.2511984705924988,0.25251275300979614,False,False,False,False,False,False,False,False,0.9999457465277778,734,433
0000.jpg,coarse_em5_nm1__yaw_p2,yaw_refine,local_grid,-5.0,-1.0,0.0,2.0,9.766047477722168,0.7118279569892473,0.2561146020889282,0.2561146020889282,0.255350798368454,0.25875669717788696,0.2571757435798645,0.25946295261383057,False,False,False,False,False,False,False,False,0.9999728732638888,734,465
0000.jpg,coarse_em5_np1__yaw_m2,yaw_refine,local_grid,-5.0,1.0,0.0,-2.0,9.556193351745605,0.7436440677966102,0.2505468428134918,0.2505468726158142,0.2521522641181946,0.257199764251709,0.2546237111091614,0.25355902314186096,True,False,False,False,False,False,False,False,0.9999728732638888,734,472
0000.jpg,coarse_em5_np1__yaw_m1,yaw_refine,local_grid,-5.0,1.0,0.0,-1.0,9.478228569030762,0.712742980561555,0.24552157521247864,0.24552157521247864,0.24653175473213196,0.25179538130760193,0.2491159737110138,0.24904827773571014,True,False,False,False,False,False,False,False,0.9998914930555556,734,463
0000.jpg,coarse_em5_np1__yaw_m0p5,yaw_refine,local_grid,-5.0,1.0,0.0,-0.5,7.998734474182129,0.7288557213930348,0.24425479769706726,0.24425479769706726,0.24506041407585144,0.250078409910202,0.24762234091758728,0.24794626235961914,True,False,False,False,False,False,False,False,0.9998372395833334,734,402
0000.jpg,coarse_em5_np1__yaw_p0p5,yaw_refine,local_grid,-5.0,1.0,0.0,0.5,8.425321578979492,0.6149425287356322,0.24662171304225922,0.2466217279434204,0.24691158533096313,0.2511858642101288,0.24916765093803406,0.2506834864616394,True,False,False,False,False,False,False,False,0.9998643663194444,734,522
0000.jpg,coarse_em5_np1__yaw_p1,yaw_refine,local_grid,-5.0,1.0,0.0,1.0,10.053895950317383,0.6007751937984496,0.2492825984954834,0.2492826282978058,0.2492721527814865,0.25329282879829407,0.25136706233024597,0.25347626209259033,False,False,False,False,False,False,False,False,0.9998643663194444,734,516
0000.jpg,coarse_em5_np1__yaw_p2,yaw_refine,local_grid,-5.0,1.0,0.0,2.0,10.556397438049316,0.6942528735632184,0.25689420104026794,0.25689420104026794,0.2563113868236542,0.2592185437679291,0.25786516070365906,0.26133084297180176,False,False,False,False,False,False,False,False,0.9999728732638888,734,435
0000.jpg,coarse_em5_np0__yaw_m2,yaw_refine,local_grid,-5.0,0.0,0.0,-2.0,9.679463386535645,0.7017543859649122,0.2509196400642395,0.2509196400642395,0.2520814836025238,0.2578069567680359,0.2547002136707306,0.253570020198822,False,False,False,False,False,False,False,False,0.9999186197916666,734,456
0000.jpg,coarse_em5_np0__yaw_m1,yaw_refine,local_grid,-5.0,0.0,0.0,-1.0,9.899178504943848,0.6526104417670683,0.245466947555542,0.24546697735786438,0.2462449073791504,0.2519945502281189,0.2489660233259201,0.2487953156232834,False,False,False,False,False,False,False,False,0.9998914930555556,734,498
0000.jpg,coarse_em5_np0__yaw_m0p5,yaw_refine,local_grid,-5.0,0.0,0.0,-0.5,9.44880485534668,0.8075949367088607,0.2445041835308075,0.24450421333312988,0.24519160389900208,0.2504509389400482,0.24783830344676971,0.24793580174446106,True,False,False,False,False,False,False,False,0.9998643663194444,734,395
0000.jpg,coarse_em5_np0__yaw_p0p5,yaw_refine,local_grid,-5.0,0.0,0.0,0.5,7.998011589050293,0.5609195402298851,0.24663710594177246,0.24663713574409485,0.24691562354564667,0.2515212297439575,0.2493385523557663,0.250340074300766,True,False,False,False,False,False,False,False,0.9998643663194444,734,435
0000.jpg,coarse_em5_np0__yaw_p1,yaw_refine,local_grid,-5.0,0.0,0.0,1.0,9.751029968261719,0.646551724137931,0.2491830289363861,0.2491830289363861,0.24910399317741394,0.2534831464290619,0.25137776136398315,0.2530784010887146,False,False,False,False,False,False,False,False,0.9999186197916666,734,464
0000.jpg,coarse_em5_np0__yaw_p2,yaw_refine,local_grid,-5.0,0.0,0.0,2.0,9.819106101989746,0.7194092827004219,0.25596320629119873,0.2559632360935211,0.25524112582206726,0.2585034668445587,0.25695061683654785,0.25989246368408203,False,False,False,False,False,False,False,False,1.0,734,474
0000.jpg,coarse_ep0_nm5__yaw_m2,yaw_refine,local_grid,0.0,-5.0,0.0,-2.0,9.723713874816895,0.7006237006237006,0.24679777026176453,0.24679777026176453,0.24664676189422607,0.25323471426963806,0.24925017356872559,0.24642615020275116,False,False,False,False,False,False,False,False,1.0,734,481
0000.jpg,coarse_ep0_nm5__yaw_m1,yaw_refine,local_grid,0.0,-5.0,0.0,-1.0,9.160085678100586,0.7644110275689223,0.24121789634227753,0.24121789634227753,0.24132341146469116,0.24753718078136444,0.24404513835906982,0.24078482389450073,True,False,False,False,False,False,False,False,0.9999728732638888,734,399
0000.jpg,coarse_ep0_nm5__yaw_m0p5,yaw_refine,local_grid,0.0,-5.0,0.0,-0.5,10.14546012878418,0.7307692307692307,0.24017781019210815,0.24017781019210815,0.24042385816574097,0.2458866834640503,0.24300459027290344,0.24004167318344116,False,False,False,False,False,False,False,False,1.0,734,442
0000.jpg,coarse_ep0_nm5__yaw_p0p5,yaw_refine,local_grid,0.0,-5.0,0.0,0.5,9.752005577087402,0.6498855835240275,0.23731565475463867,0.23731565475463867,0.23696336150169373,0.24214407801628113,0.23954078555107117,0.2367595136165619,False,False,False,False,False,False,False,False,1.0,734,437
0000.jpg,coarse_ep0_nm5__yaw_p1,yaw_refine,local_grid,0.0,-5.0,0.0,1.0,9.713675498962402,0.5450643776824035,0.23956744372844696,0.23956744372844696,0.23931525647640228,0.24468505382537842,0.24221716821193695,0.23916012048721313,False,False,False,False,False,False,False,False,1.0,734,466
0000.jpg,coarse_ep0_nm5__yaw_p2,yaw_refine,local_grid,0.0,-5.0,0.0,2.0,10.073780059814453,0.39314516129032256,0.2425675243139267,0.2425675094127655,0.24283330142498016,0.24697797000408173,0.24547454714775085,0.2416984736919403,False,False,False,False,False,False,False,False,1.0,734,496
0001.JPG,initial,initial,initial,0.0,0.0,0.0,0.0,4.17815637588501,0.6847222222222222,0.2715243697166443,0.2715243697166443,0.25613564252853394,0.2712886929512024,0.26324135065078735,0.260352224111557,True,False,False,False,False,False,False,False,1.0,1475,1440
0001.JPG,east_minus_1m,one_step,local_grid,-1.0,0.0,0.0,0.0,4.230487823486328,0.6512749827705031,0.27276039123535156,0.27276039123535156,0.2576228082180023,0.2728191316127777,0.2648540735244751,0.26163268089294434,False,False,False,False,False,False,False,False,1.0,1475,1451
0001.JPG,east_plus_1m,one_step,local_grid,1.0,0.0,0.0,0.0,4.257626056671143,0.6403568977350721,0.27523037791252136,0.27523040771484375,0.25952818989753723,0.2747047543525696,0.2666440010070801,0.2638913094997406,False,False,False,False,False,False,False,False,1.0,1475,1457
0001.JPG,north_minus_1m,one_step,local_grid,0.0,-1.0,0.0,0.0,4.326195240020752,0.6703146374829001,0.27293139696121216,0.27293139696121216,0.2571697235107422,0.2729463279247284,0.2645638883113861,0.2612655460834503,False,False,False,False,False,False,False,False,1.0,1475,1462
0001.JPG,north_plus_1m,one_step,local_grid,0.0,1.0,0.0,0.0,4.38344144821167,0.6414825374198146,0.27468207478523254,0.27468204498291016,0.25951525568962097,0.2739958167076111,0.26628753542900085,0.26391521096229553,False,False,False,False,False,False,False,False,1.0,1475,1403
0001.JPG,yaw_minus_1deg,one_step,local_grid,0.0,0.0,0.0,-1.0,3.9808506965637207,0.6955587392550143,0.27951961755752563,0.27951961755752563,0.2636379301548004,0.2769966423511505,0.2698151469230652,0.2692035138607025,True,False,False,False,False,False,False,False,1.0,1475,1396
0001.JPG,yaw_plus_1deg,one_step,local_grid,0.0,0.0,0.0,1.0,4.157229423522949,0.6467796610169492,0.2668754756450653,0.2668754756450653,0.25188788771629333,0.2667355537414551,0.2589051425457001,0.2551463842391968,False,False,False,False,False,False,False,False,1.0,1475,1497
0001.JPG,alt_minus_1m,one_step,local_grid,0.0,0.0,-1.0,0.0,4.102371692657471,0.6908474576271186,0.2699143588542938,0.2699143588542938,0.2545686364173889,0.2696513533592224,0.26162490248680115,0.25885099172592163,True,False,False,False,False,False,False,False,1.0,1475,1500
0001.JPG,alt_plus_1m,one_step,local_grid,0.0,0.0,1.0,0.0,4.859289169311523,0.7320916905444126,0.275950163602829,0.275950163602829,0.2602453827857971,0.2757912874221802,0.26757383346557617,0.2642796039581299,False,False,False,False,False,False,False,False,1.0,1475,1396
0001.JPG,coarse_em5_nm5,coarse_translation,local_grid,-5.0,-5.0,0.0,0.0,4.270202159881592,0.6941678520625889,0.27487266063690186,0.27487266063690186,0.259568989276886,0.2765648365020752,0.2668731212615967,0.26402777433395386,False,False,False,False,False,False,False,False,1.0,1475,1406
0001.JPG,coarse_em5_nm3,coarse_translation,local_grid,-5.0,-3.0,0.0,0.0,4.2009100914001465,0.7033356990773598,0.2733558416366577,0.2733558416366577,0.25816649198532104,0.2756739854812622,0.2660770118236542,0.2623898684978485,False,False,False,False,False,False,False,False,1.0,1475,1409
0001.JPG,coarse_em5_nm1,coarse_translation,local_grid,-5.0,-1.0,0.0,0.0,4.019493103027344,0.6992215145081387,0.26973605155944824,0.26973602175712585,0.2549667954444885,0.27132439613342285,0.26236236095428467,0.25965410470962524,True,False,False,False,False,False,False,False,1.0,1475,1413
0001.JPG,coarse_em5_np0,coarse_translation,local_grid,-5.0,0.0,0.0,0.0,4.089858531951904,0.6541459957476967,0.26974424719810486,0.26974421739578247,0.2553118169307709,0.27099019289016724,0.2624484896659851,0.26010727882385254,False,False,False,False,False,False,False,False,1.0,1475,1411
0001.JPG,coarse_em5_np1,coarse_translation,local_grid,-5.0,1.0,0.0,0.0,4.124465465545654,0.6555956678700361,0.2719060778617859,0.2719060778617859,0.2574244737625122,0.2732013463973999,0.26461061835289,0.2620278000831604,False,False,False,False,False,False,False,False,1.0,1475,1385
0001.JPG,coarse_em5_np3,coarse_translation,local_grid,-5.0,3.0,0.0,0.0,4.041631698608398,0.6413415468856948,0.2747994065284729,0.2747994065284729,0.26045557856559753,0.27517327666282654,0.26720818877220154,0.26422256231307983,False,False,False,False,False,False,False,False,1.0,1475,1461
0001.JPG,coarse_em5_np5,coarse_translation,local_grid,-5.0,5.0,0.0,0.0,4.294449329376221,0.6150598170302604,0.27649420499801636,0.27649420499801636,0.26323455572128296,0.27596551179885864,0.2694754898548126,0.2669839859008789,False,False,False,False,False,False,False,False,1.0,1475,1421
0001.JPG,coarse_em3_nm5,coarse_translation,local_grid,-3.0,-5.0,0.0,0.0,4.078908920288086,0.7032967032967034,0.27472683787345886,0.27472683787345886,0.2590174078941345,0.2753209173679352,0.26609134674072266,0.26412034034729004,True,False,False,False,False,False,False,False,1.0,1475,1456
0001.JPG,coarse_em3_nm3,coarse_translation,local_grid,-3.0,-3.0,0.0,0.0,4.158227920532227,0.6950704225352112,0.27300524711608887,0.27300524711608887,0.2573036551475525,0.2743009328842163,0.2650456428527832,0.2616446614265442,True,False,False,False,False,False,False,False,1.0,1475,1420
0001.JPG,coarse_em3_nm1,coarse_translation,local_grid,-3.0,-1.0,0.0,0.0,4.056615829467773,0.680603152844414,0.2717660665512085,0.2717660665512085,0.2566877007484436,0.2726913094520569,0.264009952545166,0.2611805200576782,False,False,False,False,False,False,False,False,1.0,1475,1459
0001.JPG,coarse_em3_np0,coarse_translation,local_grid,-3.0,0.0,0.0,0.0,4.109801769256592,0.6803685329553508,0.27174514532089233,0.2717451751232147,0.25716832280158997,0.27155789732933044,0.2638343572616577,0.26088786125183105,False,False,False,False,False,False,False,False,1.0,1475,1411
0001.JPG,coarse_em3_np1,coarse_translation,local_grid,-3.0,1.0,0.0,0.0,4.109283924102783,0.6659751037344398,0.2709065079689026,0.2709065079689026,0.256536602973938,0.27040863037109375,0.2629798948764801,0.2604801654815674,False,False,False,False,False,False,False,False,1.0,1475,1446
0001.JPG,coarse_em3_np3,coarse_translation,local_grid,-3.0,3.0,0.0,0.0,4.49990177154541,0.691904047976012,0.2731384038925171,0.2731384336948395,0.2589854598045349,0.27274808287620544,0.26563066244125366,0.26294392347335815,False,False,False,False,False,False,False,False,1.0,1475,1334
0001.JPG,coarse_em3_np5,coarse_translation,local_grid,-3.0,5.0,0.0,0.0,4.1985392570495605,0.689484827099506,0.272760272026062,0.2727603316307068,0.2588611841201782,0.2715352475643158,0.26499539613723755,0.26309734582901,False,False,False,False,False,False,False,False,1.0,1475,1417
0001.JPG,coarse_em1_nm5,coarse_translation,local_grid,-1.0,-5.0,0.0,0.0,4.196981906890869,0.7018050541516245,0.27554765343666077,0.27554765343666077,0.2590988278388977,0.2752891480922699,0.2663946747779846,0.26487910747528076,False,False,False,False,False,False,False,False,1.0,1475,1385
0001.JPG,coarse_em1_nm3,coarse_translation,local_grid,-1.0,-3.0,0.0,0.0,4.07983922958374,0.7078417765440667,0.27243465185165405,0.27243465185165405,0.2568367123603821,0.27145469188690186,0.2633243203163147,0.26118314266204834,True,False,False,False,False,False,False,False,1.0,1475,1441
0001.JPG,coarse_em1_nm1,coarse_translation,local_grid,-1.0,-1.0,0.0,0.0,4.105478286743164,0.7206506364922206,0.27359241247177124,0.27359241247177124,0.25809988379478455,0.2739580273628235,0.26564207673072815,0.2620377838611603,True,False,False,False,False,False,False,False,1.0,1475,1414
0001.JPG,coarse_em1_np1,coarse_translation,local_grid,-1.0,1.0,0.0,0.0,4.254947662353516,0.6610995128740431,0.27113044261932373,0.27113041281700134,0.25613850355148315,0.2707844376564026,0.2630125880241394,0.2604218125343323,False,False,False,False,False,False,False,False,1.0,1475,1437
0001.JPG,coarse_em1_np3,coarse_translation,local_grid,-1.0,3.0,0.0,0.0,4.5074005126953125,0.6380494505494505,0.27539920806884766,0.27539920806884766,0.26057109236717224,0.2741560935974121,0.2669740617275238,0.26490652561187744,False,False,False,False,False,False,False,False,1.0,1475,1456
0001.JPG,coarse_em1_np5,coarse_translation,local_grid,-1.0,5.0,0.0,0.0,4.354054927825928,0.6379661016949153,0.2783758342266083,0.2783758342266083,0.2640147805213928,0.2767978310585022,0.2701962888240814,0.26822397112846375,False,False,False,False,False,False,False,False,1.0,1475,1489
0001.JPG,coarse_ep0_nm5,coarse_translation,local_grid,0.0,-5.0,0.0,0.0,4.1444878578186035,0.681912681912682,0.27564167976379395,0.27564167976379395,0.25923311710357666,0.27468281984329224,0.26632413268089294,0.264382004737854,False,False,False,False,False,False,False,False,1.0,1475,1443
0001.JPG,coarse_ep0_nm3,coarse_translation,local_grid,0.0,-3.0,0.0,0.0,4.37200927734375,0.6711711711711712,0.27526864409446716,0.27526864409446716,0.25936806201934814,0.2749832272529602,0.26654309034347534,0.2639334201812744,False,False,False,False,False,False,False,False,1.0,1475,1332
0001.JPG,coarse_ep0_np3,coarse_translation,local_grid,0.0,3.0,0.0,0.0,4.254304885864258,0.6160164271047228,0.2764052748680115,0.2764052748680115,0.2614467740058899,0.2750028073787689,0.26782816648483276,0.26585352420806885,False,False,False,False,False,False,False,False,1.0,1475,1461
0001.JPG,coarse_ep0_np5,coarse_translation,local_grid,0.0,5.0,0.0,0.0,4.2475972175598145,0.6515254237288136,0.27897346019744873,0.27897346019744873,0.2643581032752991,0.2771378457546234,0.2704790532588959,0.26879680156707764,False,False,False,False,False,False,False,False,1.0,1475,1485
0001.JPG,coarse_ep1_nm5,coarse_translation,local_grid,1.0,-5.0,0.0,0.0,4.3499531745910645,0.6623093681917211,0.2791438400745392,0.2791438400745392,0.2625497877597809,0.27876710891723633,0.270264208316803,0.26794084906578064,False,False,False,False,False,False,False,False,1.0,1475,1377
0001.JPG,coarse_ep1_nm3,coarse_translation,local_grid,1.0,-3.0,0.0,0.0,4.296774387359619,0.6738983050847458,0.27591830492019653,0.27591830492019653,0.25993770360946655,0.2755585014820099,0.26707667112350464,0.26458534598350525,False,False,False,False,False,False,False,False,1.0,1475,1516
0001.JPG,coarse_ep1_nm1,coarse_translation,local_grid,1.0,-1.0,0.0,0.0,4.24639892578125,0.6613240418118467,0.27790772914886475,0.27790772914886475,0.2619829475879669,0.2778867483139038,0.2694530487060547,0.26619672775268555,False,False,False,False,False,False,False,False,1.0,1475,1435
