convention,photo_id,xml_image_path,valid_measurement_count,mean_reprojection_error_px,median_reprojection_error_px,p90_reprojection_error_px,max_reprojection_error_px,median_error_lt_2px,median_error_gt_10px,camera_chain_interpretation
R_xml_transpose,46,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135337_0046_V.JPG,82,1636.4488949375063,1668.2982376960535,1865.3547822305327,1974.5282027800042,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,47,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135340_0047_V.JPG,62,63.02794976606893,60.72170610940846,70.56761518542405,73.68952539654077,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,48,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135341_0048_V.JPG,77,1641.2219511667658,1677.1620541228115,1922.350701968425,1958.5880562228826,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,49,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135345_0049_V.JPG,74,56.89149763281101,55.23410750916162,63.93932403990924,66.83297185607522,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,50,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135346_0050_V.JPG,76,1601.5031530898386,1637.3348430787787,1843.860172028621,1952.4085016724794,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,51,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135350_0051_V.JPG,73,52.138426920755,50.38364858691758,58.774703849349244,61.0476263830939,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,52,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135351_0052_V.JPG,61,1689.7744567803531,1729.0214716783587,1913.556321406122,1968.0790087816504,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,53,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135354_0053_V.JPG,60,1667.1488825355993,1715.6766288582369,1916.219842303698,1948.8876894136683,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,54,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135359_0054_V.JPG,55,1649.4284110346575,1670.0929031963465,1944.9819428966334,1988.5196119895827,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,55,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135404_0055_V.JPG,85,1700.6335245030937,1734.981506640453,1941.6352646353787,1991.3157389048724,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,56,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135410_0056_V.JPG,81,1689.632883788751,1721.2568241543208,1958.9623522542092,1998.8925832437044,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,57,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135415_0057_V.JPG,76,1696.0085457357234,1702.0243266389052,1955.337071855587,2020.8264370313382,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,58,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135420_0058_V.JPG,54,1676.493469994032,1692.4269520944795,1933.6350342565152,2003.9517485398776,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,59,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135437_0059_V.JPG,30,1890335478583.8684,209040.47034952487,3797583348.75489,52545630740563.42,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,60,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135442_0060_V.JPG,42,180632109441.36588,100848.27837252952,1597101128.9978344,4836155865384.441,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,61,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135447_0061_V.JPG,41,181435996839.11923,36499.74633423311,24802676.195893675,7415690051996.801,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,62,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135452_0062_V.JPG,46,1590806270769.959,69836.30122575109,960774475.725953,72759523138973.5,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,63,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135458_0063_V.JPG,44,1733942004655.2507,1012531.7589172034,92009740.5205186,76282337746935.48,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,64,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135503_0064_V.JPG,34,89030016.33567129,128206.55553963211,125351918.38595521,1127641810.2427063,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,65,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135508_0065_V.JPG,69,104.58983600449898,103.47617162066143,110.47701064670258,115.05892105125314,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,66,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135509_0066_V.JPG,49,59371522800010.3,36974.990050790584,444805304.297028,2909187764677055.5,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,67,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135513_0067_V.JPG,74,119.97275147385507,119.30007807520413,128.6241065092641,134.5630195161813,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,68,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135514_0068_V.JPG,39,28842527571930.074,17148.718417704167,16590925.081409786,1124856945746405.5,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,69,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135518_0069_V.JPG,83,134.35138431674113,132.86854694432157,145.9048309027272,151.83271985218434,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,70,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135519_0070_V.JPG,35,1940848587.282868,81513.710042874,781548602.3152497,48421786320.07989,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,71,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135522_0071_V.JPG,78,120.203849209488,119.07180477009825,129.1810877327681,133.830926180076,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,72,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135523_0072_V.JPG,33,1330052976.4891374,119140.122451478,4795959432.43286,17744462697.434357,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,73,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135527_0073_V.JPG,91,102.00154025886283,100.94662466635127,107.70105677502707,113.67518635608964,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,74,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135528_0074_V.JPG,48,41197341170.36393,172004.5436038932,229175003.36531264,987963757802.7577,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,75,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135531_0075_V.JPG,97,84.87276805330465,84.14870175896097,91.553596621775,94.70346129886211,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,76,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135532_0076_V.JPG,94,80.63741472825551,79.7669168407759,86.81442439460513,91.17911680024416,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,77,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135533_0077_V.JPG,45,171032538006598.56,155647.89961767264,202858330.17302474,7696456660092207.0,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,78,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135534_0078_V.JPG,31,3373009328041304.5,338941.7233307572,229746692.24323988,9.616498279005438e+16,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,79,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135537_0079_V.JPG,80,93.08191680329465,92.71908180422952,99.33595724615854,105.84090177741338,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,80,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135538_0080_V.JPG,54,35524577900224.03,72830.27015828584,72737251.87693034,1918317764356375.0,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,81,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135539_0081_V.JPG,46,828658267.1646986,88172.05157948605,76540451.25379165,36225018047.77114,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,82,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135542_0082_V.JPG,74,85.40070664257999,84.04231574896266,91.34034044922794,94.37262871274828,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,83,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135543_0083_V.JPG,49,122917381508.38255,19159.961960478053,542210159.9941518,4633652492048.798,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,84,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135544_0084_V.JPG,52,2609256406304.476,231205.71446380517,1951698929.788065,135604633517805.77,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,85,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135547_0085_V.JPG,75,94.41880722539562,93.31015711885425,101.1330796344621,104.5831900846881,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,86,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135548_0086_V.JPG,53,2091917233.477708,67716.49947708193,184675269.5726228,81881790478.1303,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,87,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135549_0087_V.JPG,45,14233541028.417442,223541.20858008138,174071878.3831243,387334246552.62415,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
